Day,Hour,Min,Sec,Latitude,Longitude,GPSspeed,altamps,engrpm,Wheelspeed,CO2gps,Fuelconsgps,EngTq,Engpwr,FrctTq
16,6,6,56,44.948446,-93.277091,0.018,73.40666667,749.7903252,0,2.758666667,3.146666667,262.1512293,20.58,96.3
16,6,6,57,44.948444,-93.277089,0.022,73.25833333,749.7338567,0,2.764833333,3.153333333,264.7918868,20.78666667,96.3
16,6,6,58,44.948444,-93.277089,0.01,73.44666667,750.1428198,0,2.771,3.16,264.8251578,20.80166667,96.3
16,6,6,59,44.948443,-93.277088,0.007,73.90166667,750.001082,0,2.764666667,3.153333333,264.82392,20.79833333,96.3
16,6,7,0,44.948443,-93.277087,0.059,74.67166667,749.6070153,0,2.758333333,3.146666667,267.479927,20.99666667,96.3
16,6,7,1,44.948442,-93.277085,0.046,75.74833333,749.7283138,0,2.771,3.16,270.154927,21.21166667,96.3
16,6,7,2,44.948442,-93.277084,0.03,75.63833333,750.2256403,0,2.664333333,3.038333333,270.1740162,21.22833333,96.3
16,6,7,3,44.948442,-93.277082,0.039,74.98166667,749.8155277,0,2.676833333,3.051666667,270.1740162,21.21666667,96.3
16,6,7,4,44.948439,-93.277081,0.029,73.38833333,749.1506433,0,2.582666667,2.945,272.829991,21.405,96.3
16,6,7,5,44.948439,-93.277079,0.025,72.77666667,749.1871938,0,2.626666667,2.995,275.506135,21.61666667,96.3
16,6,7,6,44.948437,-93.277079,0.03,71.84833333,743.9747907,0.014197333,2.758666667,3.145,286.1491087,22.26666667,96.3
16,6,7,7,44.948434,-93.27708,0.737,69.78166667,748.0961285,0.321612167,2.928333333,3.34,323.4114238,25.41333333,96.3
16,6,7,8,44.948434,-93.27709,1.778,69.71666667,810.2869548,1.014473833,4.460833333,5.088333333,408.6707267,37.235,104.2006417
16,6,7,9,44.948433,-93.277108,3.765,71.39333333,910.3086545,2.351777167,6.766833333,7.718333333,499.5853993,52.92333333,122.7647978
16,6,7,10,44.948431,-93.277139,6.374,70.70666667,987.1441512,4.443338833,9.092,10.37,611.7822405,69.42166667,141.4897978
16,6,7,11,44.948431,-93.277186,8.926,67.625,1118.598053,7.156623167,12.23366667,13.95333333,697.5764618,87.00666667,170.7469982
16,6,7,12,44.948431,-93.277245,10.556,65.67666667,1175.601129,10.05076567,12.14116667,13.84833333,676.9474525,86.72833333,176.4725257
16,6,7,13,44.948432,-93.277306,10.404,65.78166667,1195.056697,12.63510933,12.0155,13.705,634.296311,83.75,179.1893557
16,6,7,14,44.948433,-93.277367,10.35,67.375,1135.5363,14.696813,10.48933333,11.96333333,530.4079557,70.505,173.963714
16,6,7,15,44.948434,-93.277427,9.837,65.84333333,1037.869926,15.9346025,8.039,9.17,420.768283,53.39,155.4410742
16,6,7,16,44.948436,-93.277481,8.896,66.16666667,959.6861423,16.09120067,5.657166667,6.453333333,300.469714,36.225,136.7160742
16,6,7,17,44.948438,-93.277529,7.573,66.7,823.7959843,15.28667783,2.603333333,2.97,219.929725,18.91166667,107.4588738
16,6,7,18,44.94844,-93.27757,6.803,67.20333333,768.5403193,14.2371785,2.538833333,2.896666667,235.2847537,18.85,101.7333463
16,6,7,19,44.948441,-93.277609,6.899,66.13166667,782.7923092,13.25592717,3.336333333,3.805,320.3902502,27.93,104.2830387
16,6,7,20,44.948442,-93.27765,7.36,63.89,881.4950377,12.6709185,5.836333333,6.656666667,456.4487997,48.97666667,122.7495205
16,6,7,21,44.948442,-93.277698,8.849,62.25666667,1052.511913,12.823234,11.641,13.27666667,659.2627815,89.82166667,157.2751475
16,6,7,22,44.948443,-93.277757,11.67,62.43666667,1148.422949,14.20643567,16.29833333,18.58833333,857.2478717,119.4533333,189.4167637
16,6,7,23,44.948444,-93.277834,14.852,62.44166667,1204.329004,16.6333305,19.34716667,22.065,1015.357887,138.7716667,210.9829483
16,6,7,24,44.948443,-93.277926,16.807,61.38333333,1270.539175,19.57588783,22.77816667,25.97666667,1178.49224,160.0983333,232.3829483
16,6,7,25,44.948442,-93.278028,18.453,62.95,1309.090305,22.87314633,24.63916667,28.1,1230.122412,169.6733333,248.516426
16,6,7,26,44.948442,-93.278138,19.771,63.15666667,1293.772955,26.20548467,23.7735,27.11333333,1161.437716,158.9833333,240.875245
16,6,7,27,44.948442,-93.278255,20.438,64.20333333,1209.628545,29.06751867,18.71716667,21.34666667,1001.594489,125.3716667,214.4161252
16,6,7,28,44.948444,-93.278374,20.648,63.14,1208.100728,31.045373,14.6695,16.73,817.196392,99.96833333,190.299509
16,6,7,29,44.948445,-93.278495,20.754,64.52666667,1247.873272,32.364294,12.04183333,13.73333333,667.1494272,84.79666667,176.7583243
16,6,7,30,44.948447,-93.278615,20.741,67.11833333,1274.144333,33.18207517,8.856,10.10166667,504.0724105,66.43,160.7500665
16,6,7,31,44.948449,-93.278734,20.53,67.09166667,1284.695824,33.52632867,6.3295,7.22,375.4196582,50.44833333,144.7000665
16,6,7,32,44.94845,-93.278851,20.265,68.30833333,1278.874184,33.458623,4.337166667,4.946666667,281.5337093,37.97666667,136.5497657
16,6,7,33,44.948452,-93.278966,19.437,68.02333333,1258.640594,32.97030017,3.262,3.72,211.8129545,28.61,133.8050973
16,6,7,34,44.948454,-93.279073,18.119,67.74666667,1242.797737,32.08437533,2.338166667,2.666666667,158.1967142,21.29,133.8050973
16,6,7,35,44.948456,-93.279173,16.619,67.15666667,1245.295199,30.75715633,1.3265,1.513333333,99.38527817,13.29666667,133.7917342
16,6,7,36,44.948458,-93.279263,14.918,65.375,1212.188355,28.81279983,0.647666667,0.738333333,48.50294167,6.465,133.7365653
16,6,7,37,44.948459,-93.279339,12.168,63.60666667,1125.999564,26.21078733,0.000333333,0,18.927279,1.515,131.0479435
16,6,7,38,44.948461,-93.279399,9.864,62.7,1045.14732,23.24001867,0.320333333,0.365,45.28670217,3.563333333,125.6979435
16,6,7,39,44.948462,-93.279449,8.323,61.68,970.8118278,20.156945,0.779,0.888333333,93.28467083,7.16,120.3345883
16,6,7,40,44.948463,-93.279487,5.73,62.28,888.2654253,16.599026,1.3885,1.583333333,144.0907528,10.955,112.3095883
16,6,7,41,44.948463,-93.279507,2.635,62.21333333,787.1650663,12.641704,1.809666667,2.063333333,192.2598523,14.51666667,104.2979515
16,6,7,42,44.948464,-93.279512,0.304,64.34833333,731.059077,8.9894185,2.2245,2.536666667,240.4098523,18.28333333,98.96137817
16,6,7,43,44.948465,-93.27951,0.043,65.30333333,731.245548,6.044363167,2.6895,3.066666667,267.3114062,20.41833333,96.3
16,6,7,44,44.948467,-93.279509,0.018,64.84,732.180548,3.5809425,2.8405,3.238333333,283.4370558,21.70666667,96.3
16,6,7,45,44.94847,-93.279508,0.008,65.45333333,737.751518,1.562896667,2.7275,3.11,280.8952223,21.675,96.3
16,6,7,46,44.948476,-93.279507,0.035,65.725,743.7694067,0.397524667,2.570333333,2.931666667,272.908005,21.24,96.3
16,6,7,47,44.948477,-93.279508,0.015,66.05333333,751.2795428,0.027488333,2.495,2.846666667,267.5389055,21.045,96.3
16,6,7,48,44.948478,-93.279508,0.012,64.81,751.8291145,0.004951333,2.538833333,2.896666667,262.1889055,20.64166667,96.3
16,6,7,49,44.948479,-93.279508,0.012,64.07,750.4473637,0,2.4195,2.761666667,262.1498578,20.6,96.3
16,6,7,50,44.948479,-93.279508,0.02,65.98666667,750.0237727,0,2.4005,2.741666667,262.1498388,20.58833333,96.3
16,6,7,51,44.948486,-93.279509,0.137,67.74666667,749.9794943,0,2.519833333,2.876666667,262.1496465,20.58666667,96.3
16,6,7,52,44.948492,-93.27951,0.071,69.22166667,750.4342973,0,2.526166667,2.883333333,262.1496652,20.6,96.3
16,6,7,53,44.948495,-93.279509,0.084,67.46333333,750.0651783,0,2.639,3.011666667,262.1496652,20.59,96.3
16,6,7,54,44.948499,-93.279509,0.092,69.23166667,749.8763528,0,2.639,3.011666667,262.1496652,20.585,96.3
16,6,7,55,44.948503,-93.27951,0.022,69.49,750.1232308,0,2.758333333,3.146666667,259.493732,20.38333333,96.3
16,6,7,56,44.948505,-93.27951,0.005,68.11166667,749.752669,0,2.771,3.16,262.1306515,20.58166667,96.3
16,6,7,57,44.948507,-93.27951,0.029,66.495,749.7913647,0,2.764666667,3.153333333,262.1497087,20.585,96.3
16,6,7,58,44.948509,-93.279509,0.053,68.72666667,749.4813527,0,2.771,3.16,262.1498398,20.57666667,96.3
16,6,7,59,44.94851,-93.279509,0.047,69.83833333,749.582595,0,2.777333333,3.166666667,264.8058577,20.78833333,96.3
16,6,8,0,44.948512,-93.279509,0.068,65.80333333,749.9350695,0,2.783666667,3.173333333,264.824027,20.79833333,96.3
16,6,8,1,44.948513,-93.279509,0.008,64.28833333,749.6686785,0,2.777333333,3.166666667,267.4800638,21,96.3
16,6,8,2,44.948515,-93.279508,0.052,61.60166667,750.1217702,0,2.764833333,3.153333333,264.8434898,20.805,96.3
16,6,8,3,44.948518,-93.279508,0.058,60.81,750.145708,0,2.758666667,3.146666667,262.1684898,20.595,96.3
16,6,8,4,44.94852,-93.279507,0.029,58.14833333,750.0010577,0,2.758666667,3.146666667,262.1494753,20.59,96.3
16,6,8,5,44.948523,-93.279508,0.033,57.60166667,749.7518015,0,2.752333333,3.14,262.149422,20.58333333,96.3
16,6,8,6,44.948524,-93.279508,0.099,58.11833333,749.729248,0,2.739833333,3.126666667,262.150297,20.58333333,96.3
16,6,8,7,44.948526,-93.279509,0.074,62.37833333,750.1428242,0,2.733666667,3.12,259.4942602,20.385,96.3
16,6,8,8,44.948527,-93.27951,0.056,64.58833333,749.752838,0,2.739833333,3.126666667,259.4750088,20.37333333,96.3
16,6,8,9,44.948528,-93.279511,0.03,65.665,749.5845538,0,2.752333333,3.14,262.1309503,20.57666667,96.3
16,6,8,10,44.948529,-93.279511,0.031,64.19,749.6868027,0,2.752333333,3.14,264.8059503,20.78833333,96.3
16,6,8,11,44.948529,-93.279511,0.028,62.86666667,750.1219313,0,2.758666667,3.146666667,262.1690003,20.59333333,96.3
16,6,8,12,44.948529,-93.279512,0.03,62.84,750.0836648,0,2.764833333,3.153333333,262.149956,20.59,96.3
16,6,8,13,44.948528,-93.279513,0.021,62.725,749.4010523,0,2.777333333,3.166666667,264.8046227,20.78,96.3
16,6,8,14,44.948527,-93.279513,0.068,63.06666667,749.7060248,0,2.777333333,3.166666667,267.4796227,20.99833333,96.3
16,6,8,15,44.948526,-93.279513,0.052,64.41,750.2667437,0,2.777333333,3.166666667,264.8440998,20.80833333,96.3
16,6,8,16,44.948524,-93.279512,0.03,64.56833333,750.436239,0,2.777333333,3.166666667,262.1690998,20.60333333,96.3
16,6,8,17,44.948523,-93.279511,0.06,69.78666667,750.0446392,0,2.777333333,3.166666667,264.8046987,20.79833333,96.3
16,6,8,18,44.948521,-93.279508,0.048,70.29833333,750.1243303,0,2.771166667,3.16,264.8250377,20.80166667,96.3
16,6,8,19,44.94852,-93.279506,0.016,67.25666667,750.5177753,0,2.758666667,3.146666667,262.170371,20.605,96.3
16,6,8,20,44.948519,-93.279505,0.012,68.35,750.210704,0,2.765,3.153333333,259.495371,20.38666667,96.3
16,6,8,21,44.948518,-93.279504,0.033,64.945,749.753497,0,2.7525,3.14,259.4749523,20.37166667,96.3
16,6,8,22,44.948517,-93.279502,0.06,64.15666667,749.543268,0,2.74,3.126666667,259.4749523,20.36666667,96.3
16,6,8,23,44.948516,-93.279501,0.058,60.10333333,749.665719,0,2.74,3.126666667,259.4751367,20.37166667,96.3
16,6,8,24,44.948516,-93.2795,0.053,59.15833333,749.4599293,0,2.7525,3.14,262.1297977,20.575,96.3
16,6,8,25,44.948515,-93.2795,0.04,58.91333333,749.3963115,0,2.758666667,3.146666667,264.8047977,20.78166667,96.3
16,6,8,26,44.948515,-93.2795,0.055,56.73,749.3544877,0,2.752333333,3.14,267.4797977,20.99,96.3
16,6,8,27,44.948515,-93.279501,0.03,56.85333333,749.7676817,0,2.7585,3.146666667,267.499882,21.00333333,96.3
16,6,8,28,44.948515,-93.279503,0.018,56.72666667,749.9362608,0,2.771,3.16,267.499882,21.00666667,96.31303417
16,6,8,29,44.948516,-93.279504,0.023,57.15166667,768.3505175,0.023160667,3.443,3.926666667,317.9137677,26.07,98.98803417
16,6,8,30,44.948515,-93.279508,0.994,58.68833333,778.4136912,0.5143085,3.531333333,4.028333333,336.8754915,27.96666667,101.7025208
16,6,8,31,44.948508,-93.279516,2.645,61.54166667,859.1400002,1.471457333,5.359166667,6.113333333,424.5988703,41.605,112.4556405
16,6,8,32,44.948502,-93.279537,4.746,63.03,962.2977647,3.142534167,7.935333333,9.051666667,523.4886457,58.72166667,133.8556405
16,6,8,33,44.948496,-93.279571,7.572,64.60166667,1063.646782,5.524764667,9.9655,11.36666667,622.4647033,75.53666667,155.2822002
16,6,8,34,44.948493,-93.279622,9.768,65.25,1194.404302,8.421873833,12.30933333,14.04,713.4802975,93.68833333,181.965919
16,6,8,35,44.948489,-93.279683,11.502,63.08333333,1232.853024,11.801585,13.93733333,15.89666667,815.0540703,107.6016667,195.3934403
16,6,8,36,44.948486,-93.279755,13.637,61.705,1310.597961,15.334209,18.37866667,20.96166667,993.6785738,134.6366667,219.4552562
16,6,8,37,44.948483,-93.279842,16.094,58.67666667,1318.182225,19.089615,19.901,22.69666667,1080.027265,146.8366667,240.7887452
16,6,8,38,44.948479,-93.279941,18.346,59.25833333,1297.983489,22.74113083,21.13283333,24.10166667,1176.244456,157.5683333,248.837873
16,6,8,39,44.948475,-93.280056,20.518,60.22,1301.255063,26.24978683,23.11816667,26.36666667,1283.160589,173.2966667,262.1727875
16,6,8,40,44.948471,-93.280181,22.548,61.095,1290.320004,29.70469733,23.90433333,27.26333333,1294.587266,174.135,267.4691097
16,6,8,41,44.948467,-93.280316,23.649,64.23333333,1290.865145,32.75568583,21.625,24.66333333,1134.59481,155.88,262.0531828
16,6,8,42,44.948465,-93.280454,23.552,64.75833333,1292.54677,35.04717367,17.064,19.46166667,928.9835828,128.425,243.3286322
16,6,8,43,44.948465,-93.28059,22.987,64.37666667,1320.934099,36.6073515,15.83666667,18.06166667,823.8964028,116.3916667,224.6302712
16,6,8,44,44.948467,-93.280726,23.212,64.25,1357.517202,37.646578,13.30483333,15.17333333,674.4483045,98.97,211.204604
16,6,8,45,44.948467,-93.280862,23.458,62.63166667,1329.408362,38.1677625,10.62783333,12.12,527.6702607,75.97666667,187.1160567
16,6,8,46,44.948466,-93.280998,23.725,62.225,1259.21709,38.29549117,8.553833333,9.755,507.9827428,67.41,160.4997563
16,6,8,47,44.948466,-93.281135,24.002,61.87,1255.839376,38.44306317,10.25466667,11.695,617.5039068,79.64,160.5399572
16,6,8,48,44.948465,-93.281274,24.588,61.60333333,1226.329175,38.93646867,12.34083333,14.07333333,751.0866322,94.47166667,168.5523153
16,6,8,49,44.948464,-93.281418,25.248,62.71166667,1174.083316,39.65569817,12.17883333,13.89,799.8703672,96.51666667,173.8764475
16,6,8,50,44.948462,-93.281564,25.99,61.18833333,1123.482348,40.44616117,13.03933333,14.87166667,877.363795,103.0566667,173.9428273
16,6,8,51,44.94846,-93.281715,26.701,61.08333333,1122.381717,41.468623,14.74816667,16.82,951.170543,112.2883333,187.3051663
16,6,8,52,44.948461,-93.28187,27.594,60.86833333,1152.513975,42.57303467,15.27666667,17.42166667,938.2032843,112.995,197.9652103
16,6,8,53,44.948463,-93.282031,28.052,61.50666667,1181.256174,43.67765083,15.44033333,17.60833333,921.3218987,113.4483333,200.600071
16,6,8,54,44.948463,-93.282193,28.505,61.84833333,1205.651737,44.674293,14.85633333,16.94333333,803.1299713,100.52,195.2095302
16,6,8,55,44.948463,-93.282357,28.535,62.44833333,1220.648306,45.32568467,12.439,14.18666667,640.9771813,81.24333333,181.8604275
16,6,8,56,44.948463,-93.282516,27.359,61.62,1232.994271,45.35994783,11.14383333,12.71,561.8610985,72.30333333,173.8749458
16,6,8,57,44.948463,-93.282668,25.983,61.76833333,1309.405979,45.06163417,11.87166667,13.54,575.6756508,83.145,173.9544232
16,6,8,58,44.948462,-93.282819,26.804,62.15333333,1392.730418,44.98869833,14.56633333,16.61333333,622.8838112,97.59,189.9380073
16,6,8,59,44.94846,-93.282975,27.953,60.525,1404.690039,44.96346383,14.15333333,16.14166667,596.76076,94.96333333,192.5731425
16,6,9,0,44.948458,-93.283136,28.463,60.305,1405.019205,44.9076725,13.57516667,15.48166667,618.2744877,97.81,187.2361228
16,6,9,1,44.948459,-93.283299,28.435,61.525,1406.735762,44.94592717,13.982,15.945,648.9422378,101.7816667,184.5478457
16,6,9,2,44.948461,-93.283458,27.976,61.43,1402.277217,45.26346617,12.74483333,14.53333333,564.7135223,90.85666667,179.1449767
16,6,9,3,44.948461,-93.283615,27.141,61.40333333,1369.245515,45.345264,8.511,9.705,375.3619683,57.89666667,163.0814515
16,6,9,4,44.948462,-93.283767,26.008,60.125,1345.717406,44.78253133,3.905,4.453333333,232.3327168,31.745,144.4360485
16,6,9,5,44.948462,-93.283911,25.194,59.82,1383.857393,43.95402,3.318166667,3.785,202.630115,29.42666667,141.8142573
16,6,9,6,44.948462,-93.284053,24.865,60.07,1430.007276,42.9121595,2.206166667,2.516666667,152.5511437,23.53166667,149.8394385
16,6,9,7,44.948463,-93.284192,24.34,59.85166667,1474.893741,41.7717355,1.916666667,2.186666667,162.143203,25.93833333,157.8777183
16,6,9,8,44.948462,-93.284329,23.996,60.49,1528.952618,40.76202983,3.656333333,4.17,294.401182,47.37166667,168.6043368
16,6,9,9,44.948464,-93.284466,24.195,59.9,1473.388358,40.2976185,7.752333333,8.841666667,518.931436,73.945,184.6416338
16,6,9,10,44.948465,-93.284606,25.377,60.40833333,1401.675359,40.43913183,11.052,12.60333333,729.6412182,98.74,198.0166338
16,6,9,11,44.948466,-93.284755,26.58,60.57333333,1346.270459,41.02130767,13.90533333,15.85666667,890.4039578,116.59,211.3916338
16,6,9,12,44.948467,-93.28491,27.812,61.82,1300.050596,42.055302,17.32983333,19.76166667,1071.289448,139.7116667,224.7690853
16,6,9,13,44.948466,-93.285073,28.877,59.24666667,1264.299816,43.49691917,19.8315,22.615,1171.610762,152.345,238.077353
16,6,9,14,44.948463,-93.285238,29.386,60.455,1224.456452,45.00064433,20.79383333,23.71333333,1166.453229,148.2016667,237.9979418
16,6,9,15,44.948461,-93.285406,29.32,63.40833333,1248.847167,46.15193383,17.026,19.41666667,968.4005185,125.165,221.9211575
16,6,9,16,44.948459,-93.285572,28.863,65.47833333,1263.054584,46.83324383,13.78933333,15.72666667,762.0528935,100.3316667,200.5080385
16,6,9,17,44.948459,-93.285735,28.279,66.13166667,1265.658428,47.0164975,9.68,11.04166667,527.0260285,70.455,176.4462007
16,6,9,18,44.948459,-93.285893,27.633,66.89833333,1259.396054,46.63932917,6.009833333,6.856666667,323.1379793,43.59333333,155.1094535
16,6,9,19,44.94846,-93.286046,26.65,67.94,1322.420885,45.77236233,5.1095,5.83,280.4070683,41.735,147.16438
16,6,9,20,44.948459,-93.286195,26.138,67.83,1382.457242,44.9597805,4.4495,5.076666667,243.612146,40.34833333,155.1761713
16,6,9,21,44.94846,-93.286343,26.347,65.91833333,1437.245587,44.14403617,4.348666667,4.961666667,256.7126877,43.46833333,160.5394407
16,6,9,22,44.94846,-93.286491,25.82,65.14,1496.497935,43.31469467,4.267,4.868333333,248.7836877,42.92833333,168.5775597
16,6,9,23,44.94846,-93.286635,25.29,64.575,1548.077325,42.4622135,4.172833333,4.76,248.7836877,42.92833333,179.2643975
16,6,9,24,44.948461,-93.286775,24.403,63.85666667,1592.041157,41.59047717,4.172833333,4.76,247.8566445,42.81833333,187.223554
16,6,9,25,44.94846,-93.286909,23.323,62.89,1550.092741,40.670686,2.583833333,2.946666667,175.4936385,29.47,181.84708
16,6,9,26,44.94846,-93.287038,22.495,62.31333333,1504.122118,39.534114,0.654666667,0.746666667,93.108611,14.805,171.1732147
16,6,9,27,44.948459,-93.287164,21.889,61.19666667,1457.196757,38.26830683,0.4275,0.486666667,53.32654867,8.116666667,165.8232147
16,6,9,28,44.948461,-93.287285,20.931,60.24166667,1399.886381,36.83553683,0.308,0.35,40.12698717,5.906666667,160.4597637
16,6,9,29,44.948461,-93.2874,19.624,60.08833333,1333.156066,35.12685067,0.307833333,0.35,40.12698717,5.906666667,152.4482258
16,6,9,30,44.948462,-93.287504,17.592,58.675,1288.522963,33.106863,0.307833333,0.35,39.7810355,5.853333333,147.1116343
16,6,9,31,44.948463,-93.287597,15.77,61.07333333,1258.980622,30.99304,0.176,0.2,13.20299417,1.908333333,144.423809
16,6,9,32,44.948464,-93.287681,14.424,63.01166667,1218.024969,28.676454,0.000166667,0,0,0,139.0871858
16,6,9,33,44.948464,-93.287755,12.806,63.38833333,1143.533078,26.019951,0,0,0.284499833,0.026666667,136.3982373
16,6,9,34,44.948466,-93.287819,10.628,62.785,1060.947207,23.16448767,0.288666667,0.33,21.8575255,1.741666667,131.0493125
16,6,9,35,44.948467,-93.287871,8.98,62.49666667,994.031699,20.3854305,0.678166667,0.775,56.84002417,4.441666667,125.6858503
16,6,9,36,44.948469,-93.287915,7.554,62.15166667,909.8335522,17.63937983,1.099166667,1.255,107.6995985,8.23,117.6608503
16,6,9,37,44.948471,-93.287948,5.375,59.59,821.937052,14.74664233,1.708666667,1.95,161.0953367,12.215,109.6486757
16,6,9,38,44.94847,-93.287968,2.915,56.86666667,753.4967668,11.42166717,2.230333333,2.545,206.6048712,15.66333333,104.2986757
16,6,9,39,44.948469,-93.287972,0.351,58.88833333,731.5330932,8.2820555,2.789666667,3.183333333,254.4357425,19.39166667,98.96262417
16,6,9,40,44.948466,-93.287968,0.021,59.24333333,730.9098192,5.6283155,3.01,3.433333333,278.3377168,21.275,96.3
16,6,9,41,44.948463,-93.287963,0.01,60.63833333,733.6546857,3.350807833,3.0855,3.518333333,288.7958043,22.16166667,96.3
16,6,9,42,44.948463,-93.287959,0.038,62.45833333,740.769471,1.624101,3.1295,3.568333333,280.73623,21.75166667,96.3
16,6,9,43,44.948461,-93.287955,0.02,64.21,747.0803382,0.434617833,2.978666667,3.396666667,270.1404918,21.13166667,96.3
16,6,9,44,44.948461,-93.287952,0.051,67.06833333,751.640679,0.027229,2.9095,3.318333333,267.4309573,21.04833333,96.3
16,6,9,45,44.948459,-93.287948,0.045,66.705,752.8151293,0,2.798833333,3.191666667,262.149914,20.66833333,96.3
16,6,9,46,44.948457,-93.287945,0.025,68.64333333,751.4102707,0,2.761166667,3.15,262.149914,20.62833333,96.3
16,6,9,47,44.948456,-93.287942,0.047,68.97166667,750.9025048,0,2.7675,3.158333333,262.1843278,20.61666667,96.3
16,6,9,48,44.948454,-93.287939,0.053,68.04833333,749.809861,0,2.7675,3.158333333,264.8593278,20.79666667,96.3
16,6,9,49,44.948454,-93.287936,0.039,68.60833333,749.6031363,0,2.677833333,3.055,267.5343278,21,96.3
16,6,9,50,44.948454,-93.287935,0.046,66.82833333,749.5144207,0,2.702833333,3.083333333,270.2093278,21.20833333,96.3
16,6,9,51,44.948455,-93.287936,0.009,64.38666667,749.0224442,0,2.617833333,2.986666667,272.85,21.40166667,96.3
16,6,9,52,44.948456,-93.287936,0.009,64.30333333,749.1463752,0,2.606666667,2.973333333,272.85,21.405,96.3
16,6,9,53,44.948456,-93.287934,0.009,63.61666667,749.1923308,0,2.505333333,2.856666667,272.85,21.405,96.3
16,6,9,54,44.948456,-93.287933,0.003,65.61666667,749.5644022,0,2.5085,2.86,272.85,21.41666667,96.3
16,6,9,55,44.948455,-93.287933,0.015,68.26833333,749.5623988,0,2.508166667,2.86,272.85,21.41666667,96.3
16,6,9,56,44.948454,-93.287934,0.006,69.46166667,748.7772525,0,2.521333333,2.875,272.85,21.395,96.3
16,6,9,57,44.948453,-93.287935,0.026,74.41166667,748.9828378,0,2.653166667,3.025,272.85,21.40166667,96.3
16,6,9,58,44.948451,-93.287935,0.039,72.775,749.3519938,0,2.677333333,3.051666667,272.85,21.41166667,96.3
16,6,9,59,44.94845,-93.287936,0.043,72.78833333,749.3221775,0.001673167,2.817333333,3.211666667,273.3660783,21.45166667,96.3
16,6,10,0,44.94845,-93.287938,0.118,70.11833333,751.7833603,0.044249833,3.0885,3.521666667,313.2069805,24.71,96.3
16,6,10,1,44.94845,-93.28794,0.758,67.17833333,787.3014987,0.388605167,4.043,4.61,393.1274847,33.78,101.5700003
16,6,10,2,44.94845,-93.287949,2.068,65.26666667,851.954012,1.197061,5.203833333,5.933333333,441.5235012,41.37166667,109.555097
16,6,10,3,44.948451,-93.287967,3.664,61.17,952.9044242,2.493478167,7.1985,8.208333333,540.1093847,58.25833333,125.4855225
16,6,10,4,44.948452,-93.287996,5.686,61.835,1044.47402,4.482,9.767166667,11.13833333,662.9871987,77.59666667,149.4406352
16,6,10,5,44.948453,-93.288038,8.723,61.84333333,1168.27095,7.149476667,12.59783333,14.36666667,777.5541283,99.09166667,176.1507632
16,6,10,6,44.948454,-93.288095,10.711,63.14333333,1213.499527,10.31435183,14.557,16.60166667,892.5792522,113.9916667,194.99484
16,6,10,7,44.948454,-93.288165,12.935,64.08833333,1255.488557,13.7680295,17.43016667,19.87833333,1002.331318,131.2583333,216.3551122
16,6,10,8,44.948451,-93.288247,15.217,65.18166667,1298.534852,17.41504033,20.71233333,23.62166667,1125.270519,151.7166667,243.0256552
16,6,10,9,44.948448,-93.288337,16.117,66.26166667,1271.209051,21.18175267,21.77516667,24.83333333,1213.818619,160.2983333,253.9651542
16,6,10,10,44.948449,-93.288446,19.921,67.435,1273.424503,24.80699517,23.20666667,26.46666667,1296.776945,171.9383333,262.0301948
16,6,10,11,44.948453,-93.288569,21.594,68.58666667,1261.983561,28.248841,24.61133333,28.06833333,1313.311641,173.2516667,270.0550058
16,6,10,12,44.948455,-93.288703,23.109,67.475,1338.66483,31.4713055,26.45383333,30.16833333,1316.075869,183.3366667,283.3510977
16,6,10,13,44.948456,-93.288842,24.331,66.41166667,1386.236194,34.373648,25.05883333,28.57833333,1191.324622,170.7716667,283.5509468
16,6,10,14,44.948454,-93.288987,24.978,65.18166667,1340.944019,36.78895717,21.77433333,24.83166667,1092.157419,152.9683333,259.8268273
16,6,10,15,44.948451,-93.289135,25.523,66.51666667,1331.387513,38.71242317,19.41216667,22.13833333,948.0341125,134.4416667,241.0220595
16,6,10,16,44.94845,-93.289284,25.774,67.265,1302.016748,40.06816917,15.5045,17.68166667,737.1948508,104.7083333,214.392055
16,6,10,17,44.948451,-93.289431,25.52,66.53833333,1276.343055,40.77917083,11.52233333,13.14,613.5053653,85.39166667,185.007116
16,6,10,18,44.948453,-93.289575,24.938,68.44166667,1281.722297,41.13318317,8.254833333,9.413333333,439.9989373,58.315,163.4862182
16,6,10,19,44.948454,-93.289718,24.555,68.84,1278.617334,40.94612467,5.4535,6.218333333,329.808168,41.00666667,149.9907475
16,6,10,20,44.948458,-93.289855,23.37,71.24333333,1324.742497,40.23870183,3.804333333,4.338333333,212.1651525,27.20833333,149.7994943
16,6,10,21,44.948461,-93.289984,21.789,71.095,1346.128179,38.85793967,2.6135,2.98,123.6794757,16.69166667,152.4343377
16,6,10,22,44.948465,-93.290102,19.547,71.73,1396.548954,36.84002633,2.036666667,2.321666667,83.2075975,11.875,157.7441888
16,6,10,23,44.948468,-93.290205,16.943,70.62333333,1392.047107,34.20846683,1.2735,1.451666667,29.80437933,4.768333333,160.4594677
16,6,10,24,44.948471,-93.290292,13.983,69.82333333,1304.780845,30.8356835,0.0255,0.028333333,0.205553,0.031666667,155.2290188
16,6,10,25,44.948474,-93.290363,11.305,69.705,1185.748579,27.11695183,0.35,0.398333333,18.5852315,1.493333333,144.6095478
